Year,PipeID,Action,Cost,Priority_Score,Condition_Before
6,MH-2-046_MH-2-045,Lining,8813.399371,71.24999999999999,1.0
6,MH-3-042_MH-3-041,Lining,17633.990066000002,71.24999999999997,1.0
6,MH-5-037_MH-5-036,Lining,20177.301963,1.9654253061319809,1.2807783265424466
6,MH-1-023_MH-1-022,Lining,2685.4110198999997,1.2667268639639342,1.1878420560826015
6,MH-2-062_MH-2-061,Lining,7643.239149000001,1.1139202534673043,1.1947264771592436
6,MH-5-023_MH-5-022,Lining,25431.238161,0.7717782848283401,1.2197523533481864
6,MH-2-060_MH-2-059,Lining,7084.986783,0.5966769319159091,1.2647859810679345
6,MH-5-042_MH-5-041,Lining,3926.2526177,0.5105615420245542,1.2729598085244271
6,MH-4-041_MH-4-040,Lining,18560.996664000002,0.4299117958636189,1.301213485615269
6,MH-5-032_MH-5-031,Lining,10005.552998,0.25647936278105216,1.3339889432457424
6,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
6,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
6,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
6,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
6,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
6,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
6,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
6,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
6,MH-3-022_MH-3-012,Cleaning,1006.6686,0.14571626277290398,3.7580286709538724
6,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.1421396326830607,3.7607306348792493
6,MH-3-061_MH-3-060,Cleaning,2970.580812,0.13810554177679177,3.763827295153586
6,MH-2-023_MH-2-022,Repair,5155.6114521,0.13705499059681692,3.02696238092325
6,MH-2-022_MH-2-021,Cleaning,2396.7237224,0.1356822801167627,3.76571339769523
6,MH-2-002_MH-2-001,Cleaning,2913.9137536,0.12496481421799321,3.5780160914416004
6,MH-3-021_MH-3-020,Cleaning,591.02737784,0.12252743059497276,3.7763184293450096
6,MH-5-052_MH-5-051,Cleaning,116.50497208,0.08411338283464645,3.811786367908425
7,MH-5-033_MH-5-032,Lining,19121.073237,0.722123946513609,1.4450879475344516
7,MH-5-010_MH-5-009,Lining,6941.067756,0.6930061694062984,1.4532992910008404
7,MH-4-042_MH-4-041,Lining,13927.876767,0.5475887115783825,1.2332977601283326
7,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
7,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
7,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
7,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
7,MH-5-024_MH-5-022,Cleaning,361.41526952,0.16061678305570418,3.785570745950568
7,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
7,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
7,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
7,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
7,MH-5-040_MH-5-039,Cleaning,1348.5918776,0.14832798200856923,3.8356947288377747
7,MH-2-062_MH-2-061,Cleaning,873.5130456,0.14666098706679412,3.757321606748271
7,MH-3-022_MH-3-012,Cleaning,1006.6686,0.14571626277290398,3.7580286709538724
7,MH-5-028_MH-5-026,Cleaning,1278.4074688,0.14431367447578508,3.8529120106886885
7,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.1421396326830607,3.7607306348792493
7,MH-5-006_MH-5-005,Cleaning,1185.4970016,0.1419599949114766,3.8632149223129755
7,MH-3-061_MH-3-060,Cleaning,2970.580812,0.13810554177679177,3.763827295153586
7,MH-6-008_MH-6-007,Cleaning,1814.0094016,0.13800496014701502,3.8808890052595406
7,MH-4-041_MH-4-040,Cleaning,2121.2567616,0.13596250419639874,3.765494271527055
7,MH-2-041_MH-2-040A,Cleaning,1222.0213368,0.13517101038114762,3.5637452814373964
7,MH-5-026_MH-5-025,Cleaning,331.41657944,0.12954681781031457,3.9203072178699276
7,MH-2-052_MH-2-051,Cleaning,422.80537096,0.1291158143824878,3.5721232426940404
7,MH-5-052_MH-5-051,Cleaning,116.50497208,0.08411338283464645,3.811786367908425
8,MH-5-017_MH-5-016,Lining,4840.471664,0.610754029607745,1.4447030862073995
8,MH-2-057_MH-2-056,Lining,15471.18146,0.5600223852003556,1.4613258956862052
8,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
8,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
8,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
8,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
8,MH-5-024_MH-5-022,Cleaning,361.41526952,0.16061678305570418,3.785570745950568
8,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
8,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
