Investment_Cost,Risk_Cost,Budget,PM_Start,PM_Stop,Rehab_Trigger,Split_Ratio,Total_Cost
3773305.916491643,35493168.58422548,40856.248129004496,3.9517860136645258,2.0328407058563545,1.6252455184074959,0.17988228576964416,39266474.500717126
1930393.345326478,36442100.093425006,22589.767211154533,3.7686746493423815,2.021791222039111,1.6120424919443492,0.19745893144930765,38372493.43875148
11419142.451229624,30023546.967985526,115746.35098454135,3.3381564760210307,2.8188149621889735,1.525290785465424,0.8805526448828541,41442689.41921515
19855596.813496165,4115382.0154850003,689127.5342747357,3.941272993638712,2.7958325364819188,1.525664234898587,0.8917103653356374,23970978.828981165
22632566.773764905,2076308.1140400004,976791.7143862864,3.856764188814441,2.960297811884419,1.6001824103968232,0.8967680029492733,24708874.887804903
218046.39385934797,37309821.13744501,5187.2039691796235,3.9262918606262027,2.0498871266915963,1.4388697762231568,0.8917049233447708,37527867.53130436
20148925.81207398,3765143.9488454997,700475.2569530891,3.9177114296013125,2.389936187049862,1.5256564490646014,0.8917373848550717,23914069.760919478
13083035.079446899,16179641.925355494,204566.3782649548,3.3261917046370915,2.327251192557992,1.0825042061848171,0.8836064165496337,29262677.00480239
15812099.088011209,8642335.187715499,226277.87458911396,3.945489984139503,2.4082475574306947,1.5252829996314383,0.8836827816930551,24454434.275726706
12091819.992504409,24711496.286135003,122403.32660093403,3.253456227382002,2.4082475574306947,1.5252829996314383,0.899379164345439,36803316.27863941
12784225.056326903,18714943.324524987,193970.23989247388,3.848563909069947,2.730503314026633,1.1092972033784927,0.8882402787260216,31499168.38085189
19117866.65355691,4280663.2072055,608920.682002187,3.9271249310088447,2.0687792546621058,1.5177524931772985,0.8936760447090181,23398529.86076241
15298093.843879793,9420231.4568,204443.78238933155,3.929039024038948,2.344119681483071,1.5080095403025706,0.8977337540804491,24718325.300679795
21929840.853487525,2319873.308420499,922545.3809070678,3.855271926117065,2.897061279835498,1.6001770028094007,0.8967680029492733,24249714.161908023
23536772.292066466,1897875.5812605005,980142.0871311658,3.446148820176379,2.3940319944923116,1.6251919801134693,0.8939678475919187,25434647.873326965
16209948.340817058,7015508.052860001,252992.91656755088,3.868638356087451,2.7469008099594743,1.522762196875095,0.8881658527073542,23225456.39367706
12508730.593873592,24351266.72106052,126816.61041705517,3.253043782079896,2.7875805516135195,1.630016201498746,0.8990458151879693,36859997.31493411
11701985.503505781,27278381.385680012,118615.39133689686,3.233788252261861,2.4082475574306947,1.5252829996314383,0.8920811974424542,38980366.88918579
14868898.076450214,10197831.693499997,193970.23989247388,3.848563909069947,2.730503314026633,1.4322895200140393,0.8882402787260216,25066729.76995021
20808788.890549548,2993101.1754049994,812499.1561187566,3.866655102427509,2.7472727759264806,1.5431924974199618,0.8967680029492733,23801890.065954547
17759704.616900932,5477209.46524,428011.08445082186,3.6437073375234164,2.0702680963780717,1.5271715078958328,0.8997827925107571,23236914.08214093
15933589.339274863,7750132.9563255,243942.21146667795,3.857255179777007,2.896689313868492,1.5242226150930256,0.8881658527073542,23683722.295600362
13072469.77325117,18391638.4593855,204566.3782649548,3.3261917046370915,2.8272958291782104,1.0825042061848171,0.8834802983519989,31464108.232636668
3719734.3676525997,35878559.23793001,40856.248129004496,3.9517860136645258,2.0328407058563545,1.1408614922745637,0.11456073290449412,39598293.60558261
17198319.50624924,6165910.0328905005,338408.0896974693,3.4077237977868435,2.0464332287781293,1.5177524931772985,0.8840189064687684,23364229.53913974
244209.6792942303,37122662.73318499,5753.30433764786,3.870043121391215,2.7064025248925994,1.077316077533926,0.8821713604664904,37366872.41247922
23106531.005757872,1934285.9006655002,986230.1441363125,3.238413863122693,2.3940319944923116,1.5272495597674423,0.8939678475919187,25040816.90642337
16096795.331516992,7298911.98833,269115.70009517355,3.868638356087451,2.731608718269328,1.522762196875095,0.8881658527073542,23395707.31984699
3001512.810572015,36010031.01006551,33142.43721213746,3.774941673992774,2.1167589170098635,1.5236031390209432,0.19745893144930765,39011543.820637524
