InfluentScenarioID,InfluentFile,CycleIdx,CycleStartDay,Iter,AirReduc_,ReducDura,StartTime,ReductionDaysPattern,TankSelection,SOe,SIe,SSe,SNHe,SN2e,SNOe,SALKe,XIe,XSe,XBHe,XSTOe,XBAe,TSSe,Qe,COD,Failure,AE_orig_kWhd,AE_new_kWhd,SRT_d,COD_p95,SNHe_p95,EQI,EQI_new,IQI,IQI_new
1,influent_001.mat,3,252,49,0.316946765,1,11,Wkdy,T4,0.245782405,29.03459847,0.116494438,0.997189653,35.63397069,5.134835181,4.745883324,8.22927726,0.468753285,7.334434882,0.861880342,0.254303684,13.87051583,12701.29648,46.29974236,0,8458.589518,4225.132891,11.88995425,48.29581265,2.729756089,2920.550719,2537.220552,42344.85088,49394.9397
1,influent_001.mat,3,252,49.5,0.316946765,1,11,Wkdy,T4,5.79E-05,29.18256369,0.733075504,13.60174364,25.03105821,0.250753152,5.89272115,7.981953201,0.819065462,8.865044716,2.825845547,0.298691027,16.54363349,17498.20664,50.70623914,1,6811.128,3519.12,12.55696067,56.05125355,19.84581933,7035.964811,9589.962659,63143.42132,73498.89544
1,influent_001.mat,3,252,50,0.810847387,7.5,10,MWF,T35,0.230646216,29.03459847,0.118684582,1.104084806,35.59176659,5.043988299,4.760007755,8.21222499,0.467904425,7.365618117,0.868300003,0.251100402,13.88612373,12701.29648,46.31843098,0,8090.148046,4086.300137,11.8995175,48.29934522,2.630896468,2926.106032,2568.041708,42344.85088,49394.9397
1,influent_001.mat,3,252,50.5,0.810847387,7.5,10,MWF,T35,5.77E-05,29.18256369,0.736709883,13.62606301,25.01115665,0.249412504,5.894554009,7.982631513,0.818934368,8.872170133,2.826387937,0.298364466,16.55048831,17498.20664,50.71776199,1,6811.128,3519.12,12.56217472,56.06332852,19.8687982,7044.884148,9603.473419,63143.42132,73498.89544
1,influent_001.mat,3,252,51,1,1,0,MWF,T345,0.259261478,29.03459847,0.115283268,0.850685323,35.70055684,5.241866389,4.727773643,8.244688302,0.469488926,7.307240615,0.856414947,0.256870562,13.85718195,12701.29648,46.28458509,0,8548.416,4265.6,11.88184387,48.27684108,2.189319052,2909.26919,2493.607665,42344.85088,49394.9397
1,influent_001.mat,3,252,51.5,1,1,0,MWF,T345,5.81E-05,29.18256369,0.730184928,13.58033901,25.04880549,0.251833521,5.891115079,7.981575095,0.819181538,8.859196733,2.825449212,0.298993561,16.53820827,17498.20664,50.69714475,1,6811.128,3519.12,12.55275097,56.04956174,19.82553073,7028.154015,9578.136606,63143.42132,73498.89544
1,influent_001.mat,4,303,1,0.166177503,5.25,11,Daily,T4,4.06E-05,27.61062578,19.8974352,24.01530856,12.74088395,0.049808903,6.805780955,29.92230569,2.784636651,37.65955358,9.383824848,0.368973276,64.38617585,18387.92731,127.627355,1,8025.491405,4018.603247,13.66989372,168.60032,31.89905718,16969.74078,22286.51905,62413.92013,72486.61906
1,influent_001.mat,4,303,1.5,0.166177503,5.25,11,Daily,T4,3.48E-05,29.68820407,7.970251408,24.65869667,12.55057068,0.028887934,6.810082627,9.21596713,1.065997807,12.46058443,3.923235874,0.169366595,21.43237115,17296.787,64.49360731,1,6811.128,3519.12,13.93755096,85.21942895,30.31557151,11498.46566,16036.41658,62618.07313,72676.25227
1,influent_001.mat,4,303,2,0.079339602,2.25,14,Daily,T345,3.43E-05,27.61062578,23.29859284,25.89651641,10.71888464,0.031882259,6.941433418,30.3244335,2.844392653,38.66904668,9.972404361,0.324151564,65.95394067,18387.92731,133.0436474,1,7874.895988,3938.335917,13.66057617,172.4167238,33.50798465,17967.2519,23652.30838,62413.92013,72486.61906
1,influent_001.mat,4,303,2.5,0.079339602,2.25,14,Daily,T345,3.70E-05,29.68820407,8.186799507,25.95741302,11.26648476,0.024098797,6.903190162,9.171482042,1.064013949,12.47209716,3.916087345,0.14864012,21.38493795,17296.787,64.64732419,1,6811.128,3519.12,13.9332783,85.26866676,31.48892644,11950.37964,16713.19224,62618.07313,72676.25227
1,influent_001.mat,4,303,3,0.225174415,6.5,10,Wkdy,T345,8.24E-06,27.61062578,30.6201057,31.4937619,4.723542716,0.003006978,7.343299188,31.88540134,3.076929605,42.66233685,12.36522497,0.175708728,72.19512422,18387.92731,148.396333,1,6468.824669,3301.613663,13.59979456,219.2842295,39.31606616,20995.63171,27790.70634,62413.92013,72486.61906
1,influent_001.mat,4,303,3.5,0.225174415,6.5,10,Wkdy,T345,4.54E-05,29.68820407,9.047160158,30.72719605,6.541050555,0.010315499,7.244873471,9.046930892,1.05887477,12.52049266,3.905444881,0.080127215,21.26317906,17296.787,65.34723465,1,6811.128,3519.12,13.92164325,86.03870529,35.95776698,13618.92502,19207.53437,62618.07313,72676.25227
1,influent_001.mat,4,303,4,0.902915101,5,14,Daily,T3,5.41E-05,27.61062578,17.28229312,18.63900622,18.34623359,0.110572048,6.417419134,28.35632983,2.598210176,34.55049353,8.048847561,0.481120201,59.57366591,18387.92731,118.9279202,1,8473.110382,4236.841296,13.69744194,161.0215666,27.10736563,14390.25307,18644.53385,62413.92013,72486.61906
1,influent_001.mat,4,303,4.5,0.902915101,5,14,Daily,T3,2.97E-05,29.68820407,7.536855877,21.72939045,15.44061155,0.040756722,6.599998698,9.315756697,1.071130363,12.44350926,3.947901877,0.220388605,21.5564145,17296.787,64.22374676,1,6811.128,3519.12,13.94825986,85.26152899,27.87433213,10483.50758,14514.2706,62618.07313,72676.25227
1,influent_001.mat,4,303,5,0.425561702,6.25,16,Wkdy,T45,3.24E-05,27.61062578,21.97897209,25.64632216,11.08980455,0.033578678,6.923441228,29.83186749,2.777554642,37.64939309,9.407040543,0.325243059,64.27846347,18387.92731,129.5806967,1,7611.714063,3857.212666,13.66758042,175.6848899,33.14331858,17640.77641,23258.60606,62413.92013,72486.61906
1,influent_001.mat,4,303,5.5,0.425561702,6.25,16,Wkdy,T45,3.65E-05,29.68820407,8.141925586,25.59259567,11.62493441,0.025470754,6.877033782,9.211522664,1.065200811,12.46074717,3.918695089,0.154297112,21.41229952,17296.787,64.64059251,1,6811.128,3519.12,13.93596824,85.30063715,31.158233,11825.12478,16524.94337,62618.07313,72676.25227
1,influent_001.mat,4,303,6,0.671408616,1.5,8,TTh,T345,5.34E-05,27.61062578,17.42815051,18.78800919,18.19567606,0.108062546,6.428241454,28.35523599,2.598170085,34.58182705,8.040661046,0.476933421,59.59233562,18387.92731,119.0916039,1,8260.965843,4148.796716,13.6969375,161.1673283,27.13146727,14452.50028,18735.02803,62413.92013,72486.61906
1,influent_001.mat,4,303,6.5,0.671408616,1.5,8,TTh,T345,2.98E-05,29.68820407,7.545541523,21.79023496,15.38064726,0.040513612,6.604362099,9.315344339,1.07105127,12.44323686,3.947246704,0.219254115,21.55438661,17296.787,64.22987888,1,6811.128,3519.12,13.94809592,85.26285237,27.92390876,10504.60996,14545.91488,62618.07313,72676.25227
1,influent_001.mat,4,303,7,0.840734847,0.5,12,TTh,T34,5.65E-05,27.61062578,16.96266577,17.91479963,19.09239473,0.119529107,6.365050303,28.16395644,2.576484771,34.19677207,7.906647259,0.496086979,59.02289242,18387.92731,117.9132391,1,8499.799857,4246.728849,13.70038912,160.5082703,26.4566687,14055.03315,18167.23493,62413.92013,72486.61906
1,influent_001.mat,4,303,7.5,0.840734847,0.5,12,TTh,T34,2.91E-05,29.68820407,7.493026122,21.39444769,15.77068749,0.04216392,6.5759737,9.326785782,1.071767084,12.44239698,3.951472939,0.226663059,21.57195245,17296.787,64.20031604,1,6811.128,3519.12,13.94957199,85.27313679,27.60275156,10367.84797,14340.62355,62618.07313,72676.25227
1,influent_001.mat,4,303,8,0.377689199,2,10,Wknd,T45,5.65E-05,27.61062578,17.60197039,18.75308391,18.21440048,0.111217772,6.425521418,28.4006794,2.604512169,34.63910181,8.093790068,0.480034556,59.71739046,18387.92731,119.4307142,1,8214.965871,4118.126169,13.69607172,160.6498589,27.21881649,14461.32627,18738.28797,62413.92013,72486.61906
1,influent_001.mat,4,303,8.5,0.377689199,2,10,Wknd,T45,2.99E-05,29.68820407,7.546789501,21.81237051,15.35880194,0.040383941,6.605952472,9.309854142,1.070904471,12.44478537,3.947096377,0.218860122,21.55110773,17296.787,64.22649405,1,6811.128,3519.12,13.94779593,85.25242652,27.94201127,10512.01211,14557.12617,62618.07313,72676.25227
1,influent_001.mat,4,303,9,0.787246839,1.25,15,TTh,T35,5.61E-05,27.61062578,16.99598326,17.98336019,19.02174438,0.118476525,6.37002267,28.18014706,2.578282772,34.22837101,7.917281923,0.494681533,59.06993883,18387.92731,118.0053733,1,8484.390152,4240.391114,13.70016153,160.5630211,26.50913129,14086.29343,18211.93164,62413.92013,72486.61906
1,influent_001.mat,4,303,9.5,0.787246839,1.25,15,TTh,T35,2.92E-05,29.68820407,7.496948332,21.42510501,15.74049946,0.042035795,6.578172661,9.325781471,1.071708031,12.44248609,3.951129777,0.226084549,21.57050857,17296.787,64.20234232,1,6811.128,3519.12,13.94944993,85.27196775,27.62759578,10378.42865,14356.51151,62618.07313,72676.25227
1,influent_001.mat,4,303,10,0.086820107,4.25,12,Daily,T5,4.36E-05,27.61062578,20.85314873,23.24935874,13.52719307,0.058021475,6.750483641,29.52782571,2.740363538,36.9316985,9.086900228,0.383287767,63.23676973,18387.92731,127.1338503,1,8101.949249,4049.196658,13.6774312,164.8053113,31.25064007,16608.94822,21768.19981,62413.92013,72486.61906
1,influent_001.mat,4,303,10.5,0.086820107,4.25,12,Daily,T5,3.40E-05,29.68820407,7.896731743,24.18805862,13.01494093,0.030709534,6.776335509,9.234203087,1.066816561,12.4564679,3.926588632,0.177135071,21.45196059,17296.787,64.44614707,1,6811.128,3519.12,13.9392995,85.22295327,29.91329005,11335.14312,15791.61916,62618.07313,72676.25227
1,influent_001.mat,4,303,11,0.507046203,8,16,Daily,T34,2.39E-05,27.61062578,22.27298315,28.99423086,7.533761479,0.012506823,7.164082696,31.34432772,2.971770955,40.8765124,11.01403597,0.25077703,69.36005609,18387.92731,136.341033,1,7450.729335,3798.323619,13.63176289,182.2160452,36.10647201,19420.76574,25722.57279,62413.92013,72486.61906
1,influent_001.mat,4,303,11.5,0.507046203,8,16,Daily,T34,4.11E-05,29.68820407,8.621438348,28.38131409,8.864650162,0.016302222,7.076882851,9.101443829,1.061093442,12.49659333,3.90879547,0.112465815,21.31533347,17296.787,64.99003431,1,6811.128,3519.12,13.92664553,85.63562278,33.73324962,12797.21423,17979.72373,62618.07313,72676.25227
1,influent_001.mat,4,303,12,0.735141892,7.75,8,MWF,T35,4.48E-05,27.61062578,18.17692256,20.50385455,16.42306611,0.082287803,6.552642889,28.87624554,2.657062236,35.49907421,8.469116485,0.442659369,61.07901096,18387.92731,121.7317062,1,7919.668612,4014.538056,13.68900338,162.4664426,28.89341935,15263.74583,19885.69159,62413.92013,72486.61906
1,influent_001.mat,4,303,12.5,0.735141892,7.75,8,MWF,T35,3.13E-05,29.68820407,7.658123278,22.60184075,14.58054402,0.037138086,6.66257505,9.289742967,1.069587481,12.44623091,3.939286357,0.204490428,21.51871885,17296.787,64.29566549,1,6811.128,3519.12,13.94507314,85.24414214,28.60484573,10785.32278,14967.15459,62618.07313,72676.25227
1,influent_001.mat,4,303,13,0.37379688,4,9,TTh,T34,4.57E-05,27.61062578,18.21549446,20.34188946,16.58232271,0.085692676,6.54083075,28.7560116,2.643978352,35.40379844,8.33281286,0.445741269,60.81426593,18387.92731,121.4084628,1,7878.130734,3968.807552,13.6903531,162.7309627,28.53220114,15179.78022,19768.53893,62413.92013,72486.61906
1,influent_001.mat,4,303,13.5,0.37379688,4,9,TTh,T34,3.12E-05,29.68820407,7.647470187,22.54133663,14.6408623,0.037390885,6.65823527,9.289233457,1.069629095,12.44656998,3.939588137,0.205580487,21.51983522,17296.787,64.28627542,1,6811.128,3519.12,13.94514649,85.23862806,28.5555008,10764.18265,14935.52024,62618.07313,72676.25227
1,influent_001.mat,4,303,14,0.254980192,1.25,9,Wknd,T3,5.66E-05,27.61062578,17.08284272,18.15342224,18.84125769,0.115830112,6.382358988,28.26923225,2.588724306,34.38693462,7.9847314,0.492223719,59.32554877,18387.92731,118.4153148,1,8452.301888,4221.461715,13.69831771,160.5086928,26.66621211,14178.75459,18339.50632,62413.92013,72486.61906
1,influent_001.mat,4,303,14.5,0.254980192,1.25,9,Wknd,T3,2.94E-05,29.68820407,7.507728302,21.51838057,15.64877118,0.041628576,6.584864288,9.3199431,1.071464815,12.44358396,3.95007722,0.224339348,21.56473325,17296.787,64.20534082,1,6811.128,3519.12,13.94894662,85.26250465,27.70318013,10410.4665,14404.68225,62618.07313,72676.25227
1,influent_001.mat,4,303,15,0.129713844,2,12,TTh,T35,4.84E-05,27.61062578,17.94826302,19.48047579,17.47012221,0.096758782,6.478510766,28.53574549,2.618921044,34.95306191,8.168551041,0.463739636,60.14225193,18387.92731,120.2989079,1,8116.900058,4059.361521,13.69464247,161.8985293,27.58392497,14783.86483,19203.21243,62413.92013,72486.61906
1,influent_001.mat,4,303,15.5,0.129713844,2,12,TTh,T35,3.04E-05,29.68820407,7.588755973,22.12088555,15.05524901,0.03913204,6.628078682,9.302545526,1.070384663,12.44495657,3.943694079,0.21318067,21.5382376,17296.787,64.25172155,1,6811.128,3519.12,13.94671091,85.24801304,28.19960445,10618.73284,14717.27097,62618.07313,72676.25227
1,influent_001.mat,4,303,16,0.851477037,6.5,9,Wkdy,T45,5.14E-05,27.61062578,17.66032459,19.21008826,17.76136178,0.10209206,6.458816422,28.44162369,2.607605368,34.71302238,8.118971069,0.468431125,59.82161261,18387.92731,119.620604,1,8230.15598,4142.411754,13.69598924,161.3790441,27.62085302,14639.53749,19003.60204,62413.92013,72486.61906
1,influent_001.mat,4,303,16.5,0.851477037,6.5,9,Wkdy,T45,3.02E-05,29.68820407,7.571544717,21.97538006,15.19790294,0.039741585,6.617641894,9.310916517,1.070747673,12.4434881,3.94545127,0.21583273,21.54690765,17296.787,64.24618508,1,6811.128,3519.12,13.94747504,85.26138689,28.0751089,10568.70584,14642.07652,62618.07313,72676.25227
1,influent_001.mat,4,303,17,0.938176956,7.5,12,TTh,T45,5.56E-05,27.61062578,17.05133571,18.07867163,18.92418197,0.117155837,6.376924965,28.19300859,2.579688648,34.25320003,7.927234204,0.492626981,59.10710777,18387.92731,118.1077199,1,8393.556402,4206.99725,13.69996929,160.6193735,26.57740719,14127.15921,18271.05332,62413.92013,72486.61906
1,influent_001.mat,4,303,17.5,0.938176956,7.5,12,TTh,T45,2.93E-05,29.68820407,7.502488539,21.4663192,15.69984899,0.041864143,6.581128792,9.324802032,1.071638319,12.44251252,3.950695825,0.225306904,21.56878524,17296.787,64.20564821,1,6811.128,3519.12,13.94930696,85.27134093,27.66101137,10392.6807,14377.90094,62618.07313,72676.25227
1,influent_001.mat,4,303,18,0.349610931,7.25,14,Wkdy,T45,2.61E-05,27.61062578,23.13910492,27.66346331,8.962235018,0.01912904,7.068554856,30.50234623,2.864177226,39.09114135,10.12466213,0.278389905,66.53226802,18387.92731,133.6104475,1,7338.991264,3726.152853,13.64902129,185.3691603,34.87887336,18667.63636,24687.58719,62413.92013,72486.61906
1,influent_001.mat,4,303,18.5,0.349610931,7.25,14,Wkdy,T45,3.90E-05,29.68820407,8.400488398,27.06526804,10.16784054,0.020411488,6.982586042,9.168470127,1.06325048,12.47338355,3.912245166,0.13167156,21.36568716,17296.787,64.83771336,1,6811.128,3519.12,13.93174936,85.51224964,32.50824614,12338.8547,17293.67487,62618.07313,72676.25227
1,influent_001.mat,4,303,19,0.920374356,7,13,MWF,T4,5.59E-05,27.61062578,17.02402474,18.03520291,18.96881552,0.118014952,6.373758691,28.19176682,2.579542938,34.2418954,7.930579651,0.493593015,59.0987697,18387.92731,118.0720283,1,8461.555374,4232.578361,13.69996047,160.762287,26.54655116,14109.38239,18244.95867,62413.92013,72486.61906
1,influent_001.mat,4,303,19.5,0.920374356,7,13,MWF,T4,2.92E-05,29.68820407,7.499805156,21.44552564,15.72031882,0.041950482,6.579637371,9.325433379,1.071677215,12.44246599,3.950930237,0.225698561,21.56973918,17296.787,64.20421461,1,6811.128,3519.12,13.9493874,85.27202443,27.64416067,10385.50126,14367.12155,62618.07313,72676.25227
1,influent_001.mat,4,303,20,0.731027135,5.75,11,Daily,T3,4.96E-05,27.61062578,18.14261792,20.6081144,16.30640931,0.0875996,6.559710608,28.88980709,2.659850004,35.5752976,8.461076884,0.440442884,61.1530554,18387.92731,121.7797182,1,8309.240464,4169.989112,13.6886625,162.2894572,28.94610573,15310.86258,19952.26163,62413.92013,72486.61906
1,influent_001.mat,4,303,20.5,0.731027135,5.75,11,Daily,T3,3.14E-05,29.68820407,7.670859554,22.69733347,14.48633262,0.036724387,6.669425508,9.283956137,1.069359252,12.44751147,3.9384643,0.202797172,21.5133429,17296.787,64.30115196,1,6811.128,3519.12,13.94460199,85.23679351,28.68255654,10818.24395,15016.59715,62618.07313,72676.25227
1,influent_001.mat,4,303,21,0.588859148,4.5,15,Wknd,T3,5.62E-05,27.61062578,17.35479869,18.81823665,18.14683986,0.110226659,6.430245978,28.50063652,2.615238208,34.8006538,8.156800302,0.479519453,59.98314217,18387.92731,119.5182727,1,8255.538168,4143.810943,13.69476445,160.683174,27.43658604,14502.68189,18795.35668,62413.92013,72486.61906
1,influent_001.mat,4,303,21.5,0.588859148,4.5,15,Wknd,T3,2.99E-05,29.68820407,7.552019476,21.8619141,15.31012649,0.040158195,6.609507424,9.305113844,1.070739902,12.44588435,3.946559461,0.217954422,21.54728089,17296.787,64.22647553,1,6811.128,3519.12,13.94745456,85.24410999,27.98243517,10528.95168,14582.62658,62618.07313,72676.25227
1,influent_001.mat,4,303,22,0.322633918,3.25,15,MWF,T345,4.07E-05,27.61062578,19.39735777,22.41848829,14.41750893,0.063897245,6.690716054,29.49327575,2.731683712,36.69783581,9.063126509,0.402912761,62.99726922,18387.92731,125.3968181,1,7745.310861,3904.428405,13.67889111,168.1230188,30.57182428,16217.36656,21219.16133,62413.92013,72486.61906
1,influent_001.mat,4,303,22.5,0.322633918,3.25,15,MWF,T345,3.31E-05,29.68820407,7.80977244,23.63993784,13.55706102,0.032907409,6.737027034,9.252782096,1.067713717,12.4524858,3.9302072,0.186383264,21.47347834,17296.787,64.38754859,1,6811.128,3519.12,13.94116131,85.22188722,29.46442663,11144.81209,15506.37257,62618.07313,72676.25227
1,influent_001.mat,4,303,23,0.536265629,4.5,10,TTh,T345,4.55E-05,27.61062578,18.76423016,21.04743403,15.86241197,0.079004072,6.591704548,28.790338,2.649064009,35.50708897,8.376081079,0.428379019,60.94712135,18387.92731,122.125807,1,7572.137614,3853.494722,13.69025196,163.0646117,29.07386683,15474.30713,20195.71091,62413.92013,72486.61906
1,influent_001.mat,4,303,23.5,0.536265629,4.5,10,TTh,T345,3.18E-05,29.68820407,7.701502515,22.89054862,14.29558751,0.035961137,6.683281109,9.283382716,1.069150367,12.4467662,3.936755138,0.199360755,21.50796716,17296.787,64.32512177,1,6811.128,3519.12,13.94417637,85.24617192,28.83979685,10885.48053,15117.3205,62618.07313,72676.25227
1,influent_001.mat,4,303,24,0.449065382,5,13,TTh,T35,4.49E-05,27.61062578,18.5313205,20.57279924,16.34568668,0.082838281,6.55752819,28.7292751,2.641739401,35.37237031,8.323303137,0.439871938,60.75326079,18387.92731,121.6485062,1,7794.548383,3939.201846,13.69169141,162.7244853,28.68746713,15270.56641,19901.4494,62413.92013,72486.61906
1,influent_001.mat,4,303,24.5,0.449065382,5,13,TTh,T35,3.14E-05,29.68820407,7.665194894,22.65509751,14.52829938,0.036922849,6.666394478,9.28760639,1.0694798,12.44655962,3.938686543,0.203542721,21.51611868,17296.787,64.29927404,1,6811.128,3519.12,13.9448465,85.24172894,28.64808709,10803.71261,14994.76188,62618.07313,72676.25227
1,influent_001.mat,4,303,25,0.178648528,4.25,11,Wkdy,T34,3.01E-05,27.61062578,20.65189961,25.13574829,11.569829,0.034923067,6.886875638,30.31931788,2.832055993,38.47963282,9.734315539,0.3439807,65.64537191,18387.92731,129.9718283,1,7720.946388,3876.315907,13.65785912,173.181695,33.1728718,17542.94748,23084.91351,62413.92013,72486.61906
1,influent_001.mat,4,303,25.5,0.178648528,4.25,11,Wkdy,T34,3.60E-05,29.68820407,8.07769467,25.3064061,11.9115489,0.026502676,6.856517962,9.19982503,1.065099556,12.46388684,3.918840843,0.158893399,21.41050016,17296.787,64.57244441,1,6811.128,3519.12,13.93561588,85.23701044,30.89583275,11723.92395,16374.0474,62618.07313,72676.25227
1,influent_001.mat,4,303,26,0.154443061,2.5,8,Wknd,T3,5.56E-05,27.61062578,17.49117313,18.96209617,17.99780755,0.102209729,6.441094296,28.55286768,2.62196239,34.92104473,8.203181908,0.47736576,60.16160115,18387.92731,119.8782214,1,8231.445932,4115.316347,13.69264956,160.6974027,27.34233646,14577.59186,18900.55861,62413.92013,72486.61906
1,influent_001.mat,4,303,26.5,0.154443061,2.5,8,Wknd,T3,3.01E-05,29.68820407,7.559452666,21.93003781,15.24347064,0.039871538,6.614393879,9.300468622,1.070550191,12.44674244,3.945672696,0.216706041,21.54277136,17296.787,64.22779673,1,6811.128,3519.12,13.94705301,85.23584406,28.03794949,10552.31241,14617.76518,62618.07313,72676.25227
1,influent_001.mat,4,303,27,0.295231127,4,15,TTh,T5,5.02E-05,27.61062578,17.90977175,19.27861311,17.68420366,0.10047496,6.463826562,28.43224743,2.607479376,34.75293692,8.103053159,0.466951423,59.83952652,18387.92731,119.8830658,1,8180.155322,4098.585439,13.69635269,161.5464652,27.44769769,14677.00539,19054.4286,62413.92013,72486.61906
1,influent_001.mat,4,303,27.5,0.295231127,4,15,TTh,T5,3.02E-05,29.68820407,7.576339403,22.01937366,15.15488458,0.039556787,6.620797494,9.307850044,1.07062376,12.44406618,3.944873873,0.215030819,21.54396697,17296.787,64.24698815,1,6811.128,3519.12,13.94721297,85.25594612,28.1118801,10583.78992,14664.76627,62618.07313,72676.25227
1,influent_001.mat,4,303,28,0.565318803,0.75,15,Wknd,T34,5.67E-05,27.61062578,17.07278739,18.15343639,18.84165597,0.11747386,6.382242588,28.25326368,2.586771681,34.3534708,7.971801356,0.49190362,59.27394433,18387.92731,118.3406243,1,8425.382396,4214.095108,13.69888066,160.5128225,26.72532563,14173.4037,18333.16827,62413.92013,72486.61906
1,influent_001.mat,4,303,28.5,0.565318803,0.75,15,Wknd,T34,2.94E-05,29.68820407,7.508421858,21.51811459,15.64884004,0.041631491,6.584845081,9.321039689,1.07149316,12.44330207,3.950153252,0.224340608,21.56537,17296.787,64.20695471,1,6811.128,3519.12,13.94900848,85.26521845,27.70300446,10410.45283,14404.62976,62618.07313,72676.25227
1,influent_001.mat,4,303,29,0.657614556,2.75,12,MWF,T3,5.36E-05,27.61062578,17.26111548,18.60741417,18.37603761,0.111027122,6.415130054,28.38535024,2.60117312,34.58898592,8.068645887,0.48230354,59.64524058,18387.92731,118.9982,1,8399.228714,4204.746694,13.69718454,161.0644647,27.15265852,14385.45046,18634.76405,62413.92013,72486.61906
1,influent_001.mat,4,303,29.5,0.657614556,2.75,12,MWF,T3,2.97E-05,29.68820407,7.533267642,21.70506513,15.4647625,0.040864137,6.598253502,9.316447201,1.071170147,12.4434016,3.948074665,0.22084116,21.55737629,17296.787,64.22140649,1,6811.128,3519.12,13.94833769,85.26161701,27.85455972,10475.07788,14501.62703,62618.07313,72676.25227
1,influent_001.mat,4,303,30,0.695430535,5.5,9,Wkdy,T5,5.06E-05,27.61062578,17.74548518,19.25699036,17.71035455,0.10052844,6.462278259,28.46277786,2.610192296,34.75578841,8.138265814,0.467560514,59.88870115,18387.92731,119.7906958,1,8280.210133,4157.335707,13.6955565,161.4372059,27.6530527,14666.98664,19040.83174,62413.92013,72486.61906
1,influent_001.mat,4,303,30.5,0.695430535,5.5,9,Wkdy,T5,3.02E-05,29.68820407,7.57449533,21.99990811,15.17382814,0.0396383,6.619401275,9.30956347,1.070688052,12.44372076,3.945164517,0.215384188,21.54548181,17296.787,64.24722039,1,6811.128,3519.12,13.94734997,85.25929578,28.09511689,10577.14354,14654.75721,62618.07313,72676.25227
1,influent_001.mat,4,303,31,0.208148534,3.25,14,Daily,T5,4.72E-05,27.61062578,19.47860062,21.57282979,15.29336094,0.076040709,6.629444485,29.03862327,2.679807864,35.91854796,8.634697885,0.419057714,61.6734872,18387.92731,123.7799611,1,8246.434221,4124.861599,13.68584026,163.3409546,29.75433424,15773.66998,20601.10903,62413.92013,72486.61906
1,influent_001.mat,4,303,31.5,0.208148534,3.25,14,Daily,T5,3.23E-05,29.68820407,7.747938291,23.21666132,13.97368435,0.034591781,6.706672684,9.26767759,1.068474729,12.45003551,3.934092777,0.193667267,21.49190241,17296.787,64.35009024,1,6811.128,3519.12,13.94277498,85.23110778,29.10765907,10998.21831,15286.50095,62618.07313,72676.25227
1,influent_001.mat,4,303,32,0.87872341,1,12,Wknd,T4,5.71E-05,27.61062578,16.91912187,17.81653767,19.19270599,0.12086965,6.357935838,28.14545626,2.574448661,34.15978076,7.894722498,0.498269988,58.96900787,18387.92731,117.8024258,1,8529.720228,4258.415036,13.70066919,160.4290275,26.38432627,14011.79063,18104.94645,62413.92013,72486.61906
1,influent_001.mat,4,303,32.5,0.87872341,1,12,Wknd,T4,2.91E-05,29.68820407,7.487465114,21.35204932,15.8124678,0.042339977,6.57293267,9.327892006,1.071842059,12.44235443,3.951939405,0.227465543,21.57380217,17296.787,64.19716263,1,6811.128,3519.12,13.94972652,85.27412363,27.568389,10353.19825,14318.63233,62618.07313,72676.25227
1,influent_001.mat,4,303,33,0.44205954,4.75,13,Wknd,T345,5.75E-05,27.61062578,18.82145736,21.32594472,15.52147294,0.085857215,6.611108658,29.24635309,2.704469573,36.2150653,8.795986937,0.4294144,62.22074091,18387.92731,123.8233724,1,7405.599048,3769.776911,13.6809538,161.353247,29.57580156,15716.56165,20503.78604,62413.92013,72486.61906
1,influent_001.mat,4,303,33.5,0.44205954,4.75,13,Wknd,T345,3.23E-05,29.68820407,7.744628234,23.23458363,13.95567918,0.034411387,6.707965735,9.251069759,1.068093799,12.4551237,3.934264521,0.193398713,21.48360156,17296.787,64.3347828,1,6811.128,3519.12,13.94197883,85.19711575,29.12275124,11003.60761,15294.91313,62618.07313,72676.25227
1,influent_001.mat,4,303,34,0.48391001,5.25,11,MWF,T45,4.85E-05,27.61062578,18.91514731,21.09528492,15.80637666,0.082909116,6.594843537,28.89571229,2.660980391,35.57169991,8.519558706,0.427918443,61.17891127,18387.92731,122.6016428,1,7834.97706,3959.845352,13.6890791,162.6986206,29.62422674,15523.46107,20255.13947,62413.92013,72486.61906
1,influent_001.mat,4,303,34.5,0.48391001,5.25,11,MWF,T45,3.18E-05,29.68820407,7.703418933,22.89476276,14.29093205,0.035938375,6.683583744,9.284545172,1.06918006,12.44648979,3.936919298,0.199281707,21.50863985,17296.787,64.32803903,1,6811.128,3519.12,13.94424719,85.2499688,28.8433767,10887.05871,15119.63888,62618.07313,72676.25227
1,influent_001.mat,4,303,35,0.615840292,2.5,13,Daily,T34,4.80E-05,27.61062578,18.48671947,21.35926411,15.52993495,0.079213624,6.613963157,29.06398959,2.680041545,35.9102293,8.605591727,0.424629522,61.67275135,18387.92731,122.7818269,1,8217.519235,4129.044029,13.68578806,162.7520835,29.59360733,15653.99276,20441.81925,62413.92013,72486.61906
1,influent_001.mat,4,303,35.5,0.615840292,2.5,13,Daily,T34,3.21E-05,29.68820407,7.729223545,23.08990892,14.09880668,0.035113511,6.697581675,9.272435516,1.068705896,12.44915491,3.935126562,0.195874356,21.49745834,17296.787,64.33872486,1,6811.128,3519.12,13.94325453,85.23393843,29.00352851,10954.3181,15220.65573,62618.07313,72676.25227
