Investment_Cost,Risk_Cost,Budget,PM_Start,PM_Stop,Rehab_Trigger,Split_Ratio,Total_Cost
18021692.236988068,5811022.302860501,375454.8237591429,3.7324996082141073,2.164661076169234,1.5423003626824061,0.8865805011596157,23832714.53984857
1666478.3136096194,36514995.834825516,19984.293345834674,3.867047491372653,2.9816955554181974,1.6230923274493168,0.14904933345634883,38181474.14843514
20724125.68017013,4754884.037050501,589749.6593397484,3.721646295772882,3.0702728953648073,1.4965625087563192,0.8573479895974564,25479009.71722063
23193370.225438375,1887901.6237950001,993081.5421945448,3.71485689587371,2.712678014214422,1.5099985428701572,0.8861940782305578,25081271.849233374
17756129.418223727,6491064.921685001,309064.8111558704,3.783217752638253,3.0232656486311655,1.559833334132343,0.8806473109139515,24247194.339908727
14977366.35506575,11363841.0065,248671.4146169417,3.6925494345350995,2.1724203067352246,1.304439608072713,0.8862935955786223,26341207.36156575
20954023.4622377,4581298.962455,589749.6593397484,3.7147481265026436,2.7113852669700473,1.4965625087563192,0.8573479895974564,25535322.4246927
17887150.64369879,6350949.768770001,323532.52739335457,3.6928018477459097,2.288888461590695,1.585334180120958,0.8861399500336895,24238100.41246879
1459500.2876684815,36838774.74453,17021.86934430024,3.7079179533073168,2.7107324793605536,1.1433928419812998,0.10492156287167037,38298275.03219848
18431908.381963808,5756595.521555001,386581.83495335566,3.7192222289462262,2.164661076169234,1.56942267530919,0.8865805011596157,24188503.90351881
1237890.757309192,37087966.860035494,14522.281369632896,3.6988038094819786,2.288888461590695,1.1433928419812998,0.13294940018918727,38325857.617344685
2300032.12331205,36017956.493620515,26808.73265488385,3.820833592073031,2.3714096994124114,1.6100943652506132,0.17621214381179406,38317988.61693256
11946359.978164291,30744683.468020007,129445.82223146464,3.7206943630049176,3.476531221299295,1.1814314590617203,0.8785958591382078,42691043.4461843
1545938.594667638,36766697.673495494,19326.503552531023,3.782556700569052,2.9803221248316123,1.5714320264498136,0.15175154690157877,38312636.26816313
3867758.5809198013,35458675.324995495,44610.45313365574,3.753408956241122,2.9819074305135893,1.5715724567925,0.11533796537537278,39326433.9059153
11940404.126049468,30772495.190370496,121395.25114608806,3.754526434067071,2.977663124570176,1.5367324772400852,0.846241662994291,42712899.31641997
